Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
CFX,Colfax Corporation,36.72,4520813792,n/a,2008,Capital Goods,Fluid Controls,http://www.nasdaq.com/symbol/cfx
CL,Colgate-Palmolive Company,72,63223576056,n/a,n/a,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/cl
CXE,Colonial High Income Municipal Trust,5.36,168859606.9,n/a,1989,n/a,n/a,http://www.nasdaq.com/symbol/cxe
CIF,Colonial Intermediate High Income Fund,2.73,53591821.92,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cif
CXH,Colonial Investment Grade Municipal Trust,9.6901,95436951.86,n/a,1989,n/a,n/a,http://www.nasdaq.com/symbol/cxh
CMU,Colonial Municipal Income Trust,4.72,133647994.2,n/a,1987,n/a,n/a,http://www.nasdaq.com/symbol/cmu
CLNS,"Colony NorthStar, Inc.",12.22,6675398223,n/a,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/clns
CLNS^B,"Colony NorthStar, Inc.",25.32,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/clns^b
CLNS^D,"Colony NorthStar, Inc.",25.6,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/clns^d
CLNS^E,"Colony NorthStar, Inc.",27.27,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/clns^e
CLNS^G,"Colony NorthStar, Inc.",25.75,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/clns^g
CLNS^H,"Colony NorthStar, Inc.",25.4132,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/clns^h
CLNS^I,"Colony NorthStar, Inc.",25.34,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/clns^i
CLNS^J,"Colony NorthStar, Inc.",25.35,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/clns^j
CXP,"Columbia Property Trust, Inc.",23.07,2763869237,n/a,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cxp
STK,"Columbia Seligman Premium Technology Growth Fund, Inc",23.68,364162217,n/a,2009,n/a,n/a,http://www.nasdaq.com/symbol/stk
CCV.CL,Comcast Corporation,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ccv.cl
CCZ,Comcast Corporation,51.6,0,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/ccz
CMA,Comerica Incorporated,78.64,13676678588,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cma
CMA.WS,Comerica Incorporated,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cma.ws
FIX,"Comfort Systems USA, Inc.",41.85,1554067358,n/a,1997,Capital Goods,Engineering & Construction,http://www.nasdaq.com/symbol/fix
CMC,Commercial Metals Company,18.98,2198643826,n/a,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/cmc
CBU,"Community Bank System, Inc.",52.98,2681272714,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cbu
CYH,"Community Health Systems, Inc.",4.25,487589754.3,n/a,2000,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/cyh
CHCT,Community Healthcare Trust Incorporated,28.22,510381219.6,n/a,2015,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/chct
CIG,Comp En De Mn Cemig ADS,2.16,2797765233,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/cig
CIG.C,Comp En De Mn Cemig ADS,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cig.c
CBD,Companhia Brasileira de Distribuicao,22.88,6091090720,n/a,1997,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/cbd
SBS,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp,10.37,7087997342,n/a,2002,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/sbs
ELP,Companhia Paranaense de Energia (COPEL),7.36,2014103560,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/elp
CCU,"Compania Cervecerias Unidas, S.A.",26.23,4846030166,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/ccu
CODI,Compass Diversified Holdings,16.9,1012310000,n/a,2006,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/codi
CODI^A,Compass Diversified Holdings,24.64,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/codi^a
CMP,"Compass Minerals International, Inc.",67.4,2279973567,n/a,2003,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/cmp
CRK,"Comstock Resources, Inc.",5.8,89479853.8,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/crk
CAG,"ConAgra Brands, Inc.",35.94,14681422864,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/cag
CXO,Concho Resources Inc.,138.42,20582504749,n/a,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/cxo
CCM,Concord Medical Services Holdings Limited,3.95,171287768.4,n/a,2009,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/ccm
CNDT,Conduent Incorporated,15.34,3227187122,n/a,2016,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/cndt
CNNX,Cone Midstream Partners LP,16.41,1043505385,n/a,2014,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/cnnx
COP,ConocoPhillips,49.16,58771557908,n/a,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/cop
CEIX$,CONSOL Energy Inc.,21.88,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ceix$
CNX,CONSOL Energy Inc.,16,3681663712,n/a,1999,Energy,Coal Mining,http://www.nasdaq.com/symbol/cnx
CNX$,CONSOL Energy Inc.,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cnx$
ED,Consolidated Edison Inc,87.5,27131019738,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/ed
STZ,Constellation Brands Inc,220.12,43057398930,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/stz
STZ.B,Constellation Brands Inc,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stz.b
CSTM,Constellium N.V.,10.25,1083790136,n/a,2013,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/cstm
TCS,Container Store (The),5.22,252113910.5,n/a,2013,Consumer Services,Home Furnishings,http://www.nasdaq.com/symbol/tcs
CBPX,"Continental Building Products, Inc.",27.35,1031505524,n/a,2014,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/cbpx
CLR,"Continental Resources, Inc.",45.14,16936929927,n/a,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/clr
VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",9.52,950877373,n/a,2013,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/vlrs
CVG,Convergys Corporation,24.05,2222512881,n/a,1998,Technology,EDP Services,http://www.nasdaq.com/symbol/cvg
COO,"Cooper Companies, Inc. (The)",243.29,11908860600,n/a,n/a,Health Care,Ophthalmic Goods,http://www.nasdaq.com/symbol/coo
CTB,Cooper Tire & Rubber Company,34.5,1768945410,n/a,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/ctb
CPS,Cooper-Standard Holdings Inc.,121.02,2121576932,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/cps
CPA,"Copa Holdings, S.A.",131.17,5525374386,n/a,2005,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/cpa
CLB,Core Laboratories N.V.,101.64,4487138179,n/a,1995,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/clb
CXW,"CoreCivic, Inc.",23.11,2731700125,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cxw
CLGX,"CoreLogic, Inc.",44.59,3673048901,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/clgx
CORR,"CorEnergy Infrastructure Trust, Inc.",35.88,427303674.7,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/corr
CORR^A,"CorEnergy Infrastructure Trust, Inc.",25.57,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/corr^a
COR,CoreSite Realty Corporation,118.05,4042209547,n/a,2010,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cor
COR^A.CL,CoreSite Realty Corporation,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cor^a.cl
GLW,Corning Incorporated,32.05,27853290824,n/a,n/a,Basic Industries,Telecommunications Equipment,http://www.nasdaq.com/symbol/glw
GYC,Corporate Asset Backed Corp CABCO,23.45,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gyc
CCT,"Corporate Capital Trust, Inc.",17.65,5397063420,n/a,2017,n/a,n/a,http://www.nasdaq.com/symbol/cct
OFC,Corporate Office Properties Trust,31.17,3104812343,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ofc
CZZ,Cosan Limited,9.41,2490741209,n/a,n/a,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/czz
CMRE,Costamare Inc.,5.62,601536907.9,n/a,2010,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/cmre
CMRE^B,Costamare Inc.,24.7,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cmre^b
CMRE^C,Costamare Inc.,25.9,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cmre^c
CMRE^D,Costamare Inc.,26.3599,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cmre^d
COTV,"Cotiviti Holdings, Inc.",31.79,2936399511,n/a,2016,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/cotv
COT,Cott Corporation,17.32,2407858442,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/cot
COTY,Coty Inc.,17,12741356554,n/a,2013,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/coty
CFC^B,Countrywide Financial Corporation,25.72,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cfc^b
CUZ,Cousins Properties Incorporated,9.03,3792785458,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cuz
CVA,Covanta Holding Corporation,14.95,1958672606,n/a,n/a,Basic Industries,Electric Utilities: Central,http://www.nasdaq.com/symbol/cva
CPF,CPB Inc.,30.64,923114198.7,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cpf
CPL,CPFL Energia S.A.,16.55,8423244523,n/a,2004,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/cpl
CR,Crane Company,82.85,4917137641,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/cr
CRD.A,Crawford & Company,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/crd.a
CRD.B,Crawford & Company,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/crd.b
BAP,Credicorp Ltd.,213.24,20126017680,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bap
CS,Credit Suisse Group,16.47,42081871222,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/cs
CPG,Crescent Point Energy Corporation,7.16,3905425931,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/cpg
CEQP,Crestwood Equity Partners LP,23.25,1634267401,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/ceqp
CRH,CRH PLC,34.8,29111485199,n/a,n/a,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/crh
CRT,Cross Timbers Royalty Trust,15.305,91830000,n/a,1992,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/crt
CAPL,CrossAmerica Partners LP,24.74,840788157.8,n/a,2012,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/capl
CCI,Crown Castle International Corporation,113.29,46026905059,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cci
CCI^A,Crown Castle International Corporation,1142.58,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cci^a
CCK,"Crown Holdings, Inc.",59.58,7999977595,n/a,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/cck
CRY,"CryoLife, Inc.",19.35,647403631.2,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/cry
CSRA,CSRA Inc.,28.42,4654626037,n/a,2015,Technology,EDP Services,http://www.nasdaq.com/symbol/csra
CSS,"CSS Industries, Inc.",27.39,249570722.9,n/a,n/a,Consumer Services,Consumer: Greeting Cards,http://www.nasdaq.com/symbol/css
CTS,CTS Corporation,27.55,907415727.5,n/a,n/a,Technology,Electrical Products,http://www.nasdaq.com/symbol/cts
CUBE,CubeSmart,29.39,5316104081,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cube
CUB,Cubic Corporation,61.4,1665596204,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/cub
CFR,"Cullen/Frost Bankers, Inc.",95.25,6016417768,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cfr
CFR^A,"Cullen/Frost Bankers, Inc.",25.58,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cfr^a
CULP,"Culp, Inc.",31.25,388786281.3,n/a,n/a,Basic Industries,Textiles,http://www.nasdaq.com/symbol/culp
CMI,Cummins Inc.,161.16,26747326812,n/a,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/cmi
CW,Curtiss-Wright Corporation,121.31,5353333026,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/cw
SRF,Cushing Energy Income Fund (The),8.42,20839407.38,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/srf
SZC,Cushing Renaissance Fund (The),18.26,106891428.8,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/szc
CUBI,"Customers Bancorp, Inc",26.62,820058967.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cubi
CUBI^C,"Customers Bancorp, Inc",27.0315,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cubi^c
CUBI^D,"Customers Bancorp, Inc",26.9,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cubi^d
CUBI^E,"Customers Bancorp, Inc",26.96,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cubi^e
CUBI^F,"Customers Bancorp, Inc",26.5599,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cubi^f
CUBS,"Customers Bancorp, Inc",25.9,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cubs
CVI,CVR Energy Inc.,31.41,2727363281,n/a,2007,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/cvi
UAN,"CVR Partners, LP",3.06,346645897.4,n/a,2011,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/uan
CVRR,"CVR Refining, LP",12.65,1867140000,n/a,2013,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/cvrr
CVS,CVS Health Corporation,70.4,71314666720,n/a,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/cvs
CELP,"Cypress Energy Partners, L.P.",6.51,77403626.58,n/a,2014,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/celp
CYS,"CYS Investments, Inc.",8.25,1278832591,n/a,2009,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cys
CYS^A,"CYS Investments, Inc.",25.1754,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cys^a
CYS^B,"CYS Investments, Inc.",24.77,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cys^b
DHI,"D.R. Horton, Inc.",49.47,18553121401,n/a,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/dhi
DAN,Dana Incorporated,32.1,4650357656,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/dan
DHR,Danaher Corporation,94.05,65421674421,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/dhr
DAC,Danaos Corporation,1.6,175678963.2,n/a,2006,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/dac
DQ,DAQO New Energy Corp.,51.36,540257843,n/a,2010,Technology,Semiconductors,http://www.nasdaq.com/symbol/dq
DRI,"Darden Restaurants, Inc.",80.28,9928489794,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/dri
DAR,Darling Ingredients Inc.,17.04,2806178196,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/dar
DVA,DaVita Inc.,57.99,10629567000,n/a,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/dva
DCP,DCP Midstream LP,33.47,4796579943,n/a,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/dcp
DCT,DCT Industrial Trust Inc,60.82,5664336957,n/a,2006,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/dct
DDR,DDR Corp.,7.78,2866655389,n/a,1993,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ddr
DDR^A,DDR Corp.,26.04,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ddr^a
DDR^J,DDR Corp.,25.51,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ddr^j
DDR^K,DDR Corp.,25.21,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ddr^k
DF,Dean Foods Company,10.05,915270183,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/df
DECK,Deckers Outdoor Corporation,72.42,2314645819,n/a,1993,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/deck
DE,Deere & Company,148.77,47874186000,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/de
DEX,Delaware Enhanced Global Dividend,11.85,187717603.8,n/a,2007,n/a,n/a,http://www.nasdaq.com/symbol/dex
DDF,"Delaware Investments Dividend & Income Fund, Inc.",10.67,82032656.53,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/ddf
DKL,"Delek Logistics Partners, L.P.",29.05,707700325.9,n/a,2012,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/dkl
DK,"Delek US Holdings, Inc.",31.69,2581226714,n/a,2017,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/dk
DVMT,Dell Technologies Inc.,81.91,16639244089,n/a,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/dvmt
APTV$,Delphi Automotive plc,84.13,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aptv$
DLPH,Delphi Automotive plc,100.77,26788676041,n/a,2011,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/dlph
DLPH$,Delphi Technologies PLC,52,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dlph$
DAL,"Delta Air Lines, Inc.",49.59,35356337963,n/a,n/a,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/dal
DEL,Deltic Timber Corporation,92.5,1127491103,n/a,n/a,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/del
DLX,Deluxe Corporation,68.81,3311246057,n/a,n/a,Consumer Durables,Publishing,http://www.nasdaq.com/symbol/dlx
DNR,Denbury Resources Inc.,1.73,695754721.1,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/dnr
DESP,"Despegar.com, Corp.",25.81,1733970259,n/a,2017,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/desp
DKT,Deutsch Bk Contingent Cap Tr V,26.44,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/dkt
DB,Deutsche Bank AG,18.74,38720588000,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/db
DTK,Deutsche Bank AG,25.59,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/dtk
DXB,Deutsche Bank AG,25.5496,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/dxb
DVN,Devon Energy Corporation,36.79,19333145000,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/dvn
DHX,"DHI Group, Inc.",2.1,105512124.9,n/a,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/dhx
DHT,"DHT Holdings, Inc.",3.88,552307516.2,n/a,2005,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/dht
DEO,Diageo plc,139.58,87201313466,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/deo
DO,"Diamond Offshore Drilling, Inc.",15.71,2155848455,n/a,1995,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/do
DRH,Diamondrock Hospitality Company,11.12,2227394180,n/a,2005,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/drh
DSX,Diana Shipping inc.,3.94,418156207,n/a,2005,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/dsx
DSX^B,Diana Shipping inc.,23.791,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dsx^b
DSXN,Diana Shipping inc.,25.16,0,n/a,2015,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/dsxn
DKS,Dick&#39;s Sporting Goods Inc,27,2899925010,n/a,2002,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/dks
DBD,Diebold Nixdorf Incorporated,18.95,1431372768,n/a,n/a,Miscellaneous,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/dbd
DLR,"Digital Realty Trust, Inc.",118.06,24254549814,n/a,2004,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/dlr
DLR^C,"Digital Realty Trust, Inc.",27.8,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dlr^c
DLR^G,"Digital Realty Trust, Inc.",25.56,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dlr^g
DLR^H,"Digital Realty Trust, Inc.",26.85,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dlr^h
DLR^I,"Digital Realty Trust, Inc.",27.55,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dlr^i
DLR^J,"Digital Realty Trust, Inc.",25.03,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dlr^j
DDS,"Dillard&#39;s, Inc.",55,1578500000,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/dds
DDT,"Dillard&#39;s, Inc.",25.66,0,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/ddt
DIN,"DineEquity, Inc",42.2,759100689.6,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/din
DPLO,"Diplomat Pharmacy, Inc.",16.71,1150871489,n/a,2014,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/dplo
DFS,Discover Financial Services,65.34,23743290299,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/dfs
DFS^B.CL,Discover Financial Services,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dfs^b.cl
DNI,Dividend and Income Fund,13.24,141336285,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dni
DLB,Dolby Laboratories,62.66,6409453741,n/a,2005,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/dlb
DG,Dollar General Corporation,86.35,23595915082,n/a,2009,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/dg
DM,"Dominion Energy Midstream Partners, LP",30.75,3058205303,n/a,2014,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/dm
D,"Dominion Energy, Inc.",82.96,53387229636,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/d
DCUD,"Dominion Energy, Inc.",52.1,0,n/a,2016,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/dcud
DRUA,"Dominion Energy, Inc.",25.587,0,n/a,2016,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/drua
DPZ,Domino&#39;s Pizza Inc,174.52,7632482985,n/a,2004,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/dpz
UFS,Domtar Corporation,46.83,3044001700,n/a,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/ufs
DCI,"Donaldson Company, Inc.",47.97,6231537429,n/a,n/a,Capital Goods,Pollution Control Equipment,http://www.nasdaq.com/symbol/dci
DFIN,"Donnelley Financial Solutions, Inc.",20.07,676359000,n/a,2016,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/dfin
LPG,Dorian LPG Ltd.,7.57,417223426.6,n/a,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/lpg
DSL,DoubleLine Income Solutions Fund,20.14,2041185798,n/a,2013,n/a,n/a,http://www.nasdaq.com/symbol/dsl
DBL,DoubleLine Opportunistic Credit Fund,22.17,329460100.6,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/dbl
PLOW,"Douglas Dynamics, Inc.",40.5,914931328.5,n/a,2010,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/plow
DEI,"Douglas Emmett, Inc.",40.87,6928498684,n/a,2006,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/dei
DOV,Dover Corporation,94.4,14706678896,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/dov
DDE,Dover Downs Gaming & Entertainment Inc,0.99,32821105.68,n/a,n/a,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/dde
DVD,"Dover Motorsports, Inc.",2,73624920,n/a,1996,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/dvd
DWDP,DowDuPont Inc.,70.13,1.64104E+11,n/a,2017,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/dwdp
DPS,"Dr Pepper Snapple Group, Inc",86.91,15690857854,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/dps
RDY,Dr. Reddy&#39;s Laboratories Ltd,35,5805774695,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rdy
DRD,DRDGOLD Limited,3.555,150045419.3,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/drd
DCF,Dreyfus Alcentra,10.0005,140007000,n/a,2017,n/a,n/a,http://www.nasdaq.com/symbol/dcf
DHF,Dreyfus High Yield Strategies Fund,3.36,244297831.7,n/a,1998,n/a,n/a,http://www.nasdaq.com/symbol/dhf
DMB,"Dreyfus Municipal Bond Infrastructure Fund, Inc.",13.05,239884852.1,n/a,2013,n/a,n/a,http://www.nasdaq.com/symbol/dmb
DSM,"Dreyfus Strategic Municipal Bond Fund, Inc.",8.45,416107617.3,n/a,1989,n/a,n/a,http://www.nasdaq.com/symbol/dsm
